24,191531410
24,212041746
23,106521490
24,187565074
24,188310610
23,98696850
24,215751730
23,109263538
23,101834386
19,5625010
22,51511314
23,107434354
23,125198770
22,35913394
20,10761490
24,200654034
23,95870386
24,205830738
24,222649554
24,222839026
21,27082066
24,231919666
24,152975346
23,98128594
24,151079538
22,47240914
23,78612498
24,220963378
22,46313266
23,127240018
23,86139570
24,178558770
22,40728306
23,92248338
24,216493170
22,50990706
21,27716818
18,3449170
22,41772658
21,26666034
21,28347858
22,65686386
24,140639250
24,177942226
19,6621234
23,125930418
24,180119026
20,9883090
24,160715026
24,197403058
21,31151986
24,245508498
24,223694098
17,2055730
24,202200466
21,31601874
24,204075634
24,220435666
23,83984530
23,110167090
24,160918930
23,111655506
22,61785426
24,177067666
24,216746578
21,29160466
23,89439570
21,31300786
20,14210290
24,176462098
23,114086578
22,53685394
24,220177074
23,124191154
24,143944626
24,247269330
16,545970
23,77710450
24,198164338
23,107100370
24,212673426
24,238999858
22,46576690
22,38005650
24,227901138
24,144991570
24,212149554
24,232700818
24,204379218
23,84957618
23,73425330
24,205974514
23,111541618
21,28218418
24,236845266
23,115693938
23,131450194
24,239813586
22,65011474
24,172607410
21,25852210
23,93402130
24,171649330
24,135129714
23,119818546
23,120906258
22,66139410
22,63309714
21,19015858
24,226227954
23,106367730
23,110250834
23,103987474
23,79708338
24,160010674
24,229680274
24,172849906
24,221189394
24,135777106
24,170876626
22,45387186
23,101535538
24,163491378
24,211929298
22,47266194
24,164815890
24,207031858
23,78962098
21,30245970
24,228151410
24,155923794
20,14453874
21,17649714
24,146341234
24,229303794
24,237612690
24,158057778
24,198939090
24,184263570
24,192501970
24,177035218
23,102371314
24,153068178
24,190506130
24,163870194
23,93522546
21,26163186
21,20074674
21,19940850
22,62277874
21,29645490
24,223541394
24,223117810
24,206612530
22,56202130
23,117804306
23,87502258
22,52116786
23,88125586
23,127701138
23,130389810
21,18886770
23,120915826
24,236905170
24,171130930
22,38797426
24,153053074
21,24063474
23,93710578
24,176039986
22,39332530
22,38989170
24,227624274
24,142669810
23,108524338
18,3193938
24,204981234
22,47386738
23,73618354
24,232679794
22,56439538
20,12321778
24,169853970
19,5230450
24,138623506
24,187454706
23,68014066
23,104714610
24,212356050
23,114074994
24,162084754
23,118975954
24,166949586
22,64937106
23,114170130
22,62111218
24,220794546
24,230567538
23,80863570
23,89321106
22,39226738
24,243952498
21,29125650
24,160378258
23,72177330
24,166673074
23,94785874
24,168234898
24,152000754
23,121904178
24,246146194
20,8691730
23,95973874
23,82338546
21,32897266
24,237832594
24,185501298
24,155652498
24,162257938
24,175023090
18,2880690
20,10296114
22,36984594
24,204213490
22,57185458
23,131259666
22,49400146
19,5962450
22,42723570
22,51495538
24,205544658
23,71358738
22,58012498
24,153609138
23,86011314
24,160985394
22,37418290
21,22923666
23,126157938
21,25043250
20,15883026
22,38937106
23,118886130
24,243177778
20,10978386
20,13826194
23,104424018
20,13956018
23,91002514
24,169066098
24,185002674
22,49477810
23,104562610
22,51161458
23,109961650
24,144971154
23,67340818
23,98149234
23,67123698
24,227868018
24,153831090
24,175730098
22,46018098
24,244180626
24,149421810
24,182076594
21,23331666
22,50196114
22,35149266
24,186022738
21,17077554
16,845746
24,232121394
24,146152626
23,77224018
23,120093330
23,119642418
24,246803890
22,39173490
24,151585714
22,48763026
24,243844146
24,168429394
23,105025810
21,30582418
23,103825330
19,5245234
24,187843090
21,20898130
19,7827474
24,235354354
24,182394546
24,139887634
23,94776370
21,27821970
24,223153906
23,110182770
24,201233394
21,28333618
23,97069906
24,206902770
24,150000274
24,246216690
